1018.078	1944.306	3.3	0.41	5.36	10.31	0.13	0.3	0.62	0.135
1098.078	1944.306	3.2	1.26	6.05	10.85	0.11	0.42	0.84	0.1523
538.078	1864.306	2.9	3.16	7.69	12.22	0.14	0.38	0.77	0.2828
618.078	1864.306	1.9	5.31	15.99	26.66	0.08	0.21	0.42	0.2244
698.078	1864.306	1	7.45	11.23	15.01	0.17	0.38	0.79	0.1531
778.078	1864.306	3.7	1.18	9.97	18.75	0.17	0.29	0.6	0.1674
858.078	1864.306	3.5	3.47	6.48	9.49	0.22	0.37	0.76	0.1543
938.078	1864.306	3.5	0.31	6.23	12.14	0.28	0.46	0.96	0.2075
1018.078	1864.306	3.5	1.16	5.48	9.79	0.12	0.17	0.35	0.1201
1098.078	1864.306	4	1.09	3.38	5.67	0.13	0.35	0.72	0.1428
538.078	1784.306	1.3	6.74	11.12	15.5	0.1	0.19	0.39	0.1345
618.078	1784.306	4	2.5	10.5	18.49	0.15	0.33	0.69	0.256
698.078	1784.306	2.5	6.78	11.09	15.4	0.08	0.07	0.15	0.1304
778.078	1784.306	4	0.93	4.79	8.65	0.21	0.19	0.44	0.2624
858.078	1784.306	3.4	2.71	7.24	11.77	0.17	0.21	0.46	0.1103
938.078	1784.306	2.4	3.39	7.7	12.02	0.2	0.16	0.37	0.1744
1018.078	1784.306	4	1.14	7.49	13.84	0.18	0.21	0.45	0.1908
1098.078	1784.306	4	0.55	5.55	10.55	0.13	0.02	0.14	0.0892
698.078	1704.306	2.4	5.66	8.85	12.03	0.12	0.12	0.27	0.1421
778.078	1704.306	3	3.73	12.83	21.94	0.12	0.27	0.56	0.177
858.078	1704.306	2.6	4.89	9.79	14.69	0.21	0.24	0.52	0.1421
938.078	1704.306	3.4	3.08	7.31	11.54	0.18	0.32	0.67	0.2511
1018.078	1704.306	3.7	1.14	5.6	10.06	0.09	0.25	0.5	0.1523
1098.078	1704.306	4	0.69	5.76	10.83	0.24	0.32	0.69	0.1513
1178.078	1704.306	2.7	1.95	6.13	10.31	0.22	0.23	0.52	0.1335
938.078	1624.306	3.5	4.88	10.31	15.73	0.15	0.28	0.57	0.1594
1018.078	1624.306	2.1	4.82	8.99	13.16	0.2	0.15	0.36	0.1194
1098.078	1624.306	3.1	2.88	7.33	11.78	0.18	0.17	0.38	0.1684
1178.078	1624.306	2.4	3.31	6.85	10.39	0.13	0.24	0.5	0.1013
1258.078	1624.306	2.9	0.99	6.11	11.23	0.17	0.25	0.52	0.136
938.078	1544.306	4	3.45	7.49	11.52	0.18	0.29	0.6	0.1445
1018.078	1544.306	3.2	4.26	8.62	12.98	0.27	0.31	0.68	0.1674
1098.078	1544.306	3	2.83	9.22	15.61	0.2	0.14	0.35	0.1569
1178.078	1544.306	3.9	0.35	7.5	14.66	0.18	0.32	0.67	0.1456
1258.078	1544.306	3.5	1.72	4.76	7.79	0.18	0.61	1.23	0.193
938.078	1464.306	4	1.63	7.3	12.97	0.12	0.27	0.55	0.1211
1018.078	1464.306	2.8	3.59	8.12	12.66	0.08	0.14	0.3	0.2323
1098.078	1464.306	3.4	2.87	7.07	11.27	0.14	0.08	0.22	0.109
1178.078	1464.306	3.8	1.1	5.61	10.12	0.16	0.33	0.67	0.1294
1258.078	1464.306	3.4	1.67	3.69	5.7	0.23	0.29	0.62	0.1566
1338.078	1464.306	3.6	1.07	4.83	8.58	0.09	0.29	0.59	0.0959
938.078	1384.306	2.8	3.36	8.54	13.72	0.11	0.06	0.17	0.1348
1018.078	1384.306	3.6	3.19	10.32	17.44	0.12	0.43	0.87	0.1922
1098.078	1384.306	4	1.68	7.12	12.56	0.16	0.55	1.12	0.2158
1178.078	1384.306	2.9	2.39	6.64	10.89	0.22	0.4	0.84	0.2837
1258.078	1384.306	3.1	1.49	5.53	9.56	0.18	0.48	0.97	0.2273
1338.078	1384.306	3.4	0.4	7.51	14.61	0.29	0.1	0.34	0.1745
1418.078	1384.306	3	0.38	11.75	23.12	0.11	0.72	1.45	0.3295
938.078	1304.306	3.9	2.84	6.14	9.45	0.28	0.2	0.49	0.1599
1018.078	1304.306	4	2.32	6.67	11.01	0.12	0.08	0.2	0.1091
1098.078	1304.306	4	2.99	6.98	10.96	0.24	0.6	1.21	0.2176
1178.078	1304.306	2.7	3.43	7.06	10.69	0.14	0.54	1.1	0.1781
1258.078	1304.306	4	1.69	3.91	6.12	0.08	0.58	1.16	0.2052
1338.078	1304.306	3.9	0.32	4.06	7.79	0.19	0.41	0.84	0.2123
1418.078	1304.306	4	0.96	3.52	6.08	0.16	0.16	0.35	0.1914
1498.078	1304.306	2.4	0.31	14.59	28.87	0.16	0.3	0.62	0.3843
1578.078	1304.306	4	0.83	7.72	14.6	0.29	0.43	0.91	0.2125
938.078	1224.306	4	2.18	10.04	17.9	0.21	0.44	0.91	0.2209
1018.078	1224.306	4	1.28	10.3	19.33	0.15	0.16	0.35	0.2504
1098.078	1224.306	3.1	4.26	8.41	12.55	0.24	0.27	0.59	0.1446
1178.078	1224.306	4	0.83	7.88	14.94	0.13	0.22	0.46	0.2622
1258.078	1224.306	2.7	1.7	5.95	10.19	0.15	0.16	0.36	0.2425
1338.078	1224.306	3.3	0.58	3.65	6.73	0.07	0.64	1.27	0.1805
1418.078	1224.306	2.6	1.12	9.74	18.37	0.21	0.29	0.63	0.1974
1498.078	1224.306	2.8	0.4	5	9.59	0.22	0.33	0.7	0.2173
1578.078	1224.306	1.1	0.37	13.54	26.71	0.16	0.76	1.53	0.4427
938.078	1144.306	4	2.54	8.59	14.64	0.18	0.42	0.87	0.3152
1018.078	1144.306	4	3.25	10.86	18.46	0.13	0.32	0.65	0.2247
1098.078	1144.306	4	1.82	6.23	10.63	0.18	0.63	1.27	0.3343
1178.078	1144.306	4	1.15	9.81	18.46	0.18	0.37	0.76	0.23
1258.078	1144.306	3.8	1.58	5.85	10.11	0.14	0.22	0.46	0.1556
1338.078	1144.306	4	3.03	3.57	4.11	0.19	0.42	0.86	0.2568
1418.078	1144.306	4	1.6	7.4	13.2	0.25	0.48	1	0.201
1498.078	1144.306	3.2	0.67	4.37	8.07	0.26	0.21	0.49	0.1756
1578.078	1144.306	3.1	0.37	11.57	22.77	0.11	0.65	1.3	0.2655
938.078	1064.306	2.4	5.49	9.36	13.23	0.22	0.51	1.04	0.2294
1018.078	1064.306	2.7	4.59	8.21	11.82	0.15	0.42	0.85	0.1589
1098.078	1064.306	3.7	2.35	6.36	10.38	0.13	0.19	0.41	0.2248
1178.078	1064.306	4	2.31	5.3	8.3	0.1	0.56	1.12	0.1647
1258.078	1064.306	4	1.63	6.43	11.23	0.09	0.21	0.43	0.0962
1338.078	1064.306	3.9	0.36	4.41	8.47	0.19	0.21	0.45	0.1486
1418.078	1064.306	3.7	1.74	5.73	9.72	0.13	0.18	0.37	0.0919
1498.078	1064.306	3.3	1.52	5.65	9.78	0.12	0.36	0.72	0.1856
1578.078	1064.306	3.1	3.16	7.87	12.59	0.16	0.29	0.61	0.1264
1018.078	984.306	2.8	2.55	6.79	11.04	0.18	0.31	0.65	0.2096
1178.078	984.306	4	2.68	8.16	13.63	0.19	0.36	0.74	0.1528
1258.078	984.306	4	1.96	6.22	10.48	0.15	0.23	0.49	0.1504
1338.078	984.306	4	2.23	8.59	14.94	0.37	0.22	0.57	0.2047
1418.078	984.306	4	0.78	5.68	10.59	0.11	0.44	0.88	0.1427
1498.078	984.306	1.5	4.84	8.35	11.86	0.13	0.68	1.36	0.2275
1669.514	1196.995	3.4	1.3	4.11	6.92	0.12	0.45	1.82	0.2139
1749.514	1196.995	1.6	3.15	8.51	13.88	0.1	0.06	0.25	0.1159
1829.514	1196.995	3.5	0.66	3.63	6.61	0.14	0.33	1.32	0.185
1909.514	1196.995	3.7	0.74	5.27	9.79	0.12	0.11	0.47	0.1195
1989.514	1196.995	3.1	1.7	4.82	7.93	0.12	0.08	0.34	0.2199
2069.514	1196.995	4	0.63	6.46	12.29	0.15	0.24	0.97	0.1628
1669.514	1116.995	3.8	0.65	5.65	10.64	0.15	0.04	0.21	0.1745
1749.514	1116.995	3.2	1.6	4.43	7.25	0.11	0.25	1.03	0.141
1829.514	1116.995	4	0.38	3.38	6.38	0.17	0.51	2.06	0.2022
1909.514	1116.995	3.4	1.75	6.13	10.51	0.18	0.16	0.65	0.1473
1989.514	1116.995	3.6	1.1	4.22	7.35	0.11	0.09	0.36	0.1219
2069.514	1116.995	4	1.63	5.69	9.75	0.13	0.29	1.18	0.1542
1669.514	1036.995	3.1	1.49	4.98	8.47	0.15	0.32	1.3	0.1546
1749.514	1036.995	3.1	1.35	4.27	7.19	0.15	0.1	0.43	0.2188
1829.514	1036.995	1.7	3.52	6.47	9.43	0.2	0.25	1.04	0.2781
1909.514	1036.995	1.2	3.44	6.58	9.72	0.17	0.17	0.68	0.1864
1989.514	1036.995	2.7	1.52	4.63	7.74	0.15	0.05	0.26	0.1769
2069.514	1036.995	4	1.76	5.98	10.2	0.11	0.53	2.14	0.2124
1669.514	956.995	2.9	2.57	5.82	9.06	0.13	0.15	0.62	0.1433
1749.514	956.995	3.7	1.19	4.42	7.66	0.12	0.15	0.61	0.1421
1829.514	956.995	3.3	1.69	3.3	4.92	0.15	0.72	2.88	0.2598
1909.514	956.995	2.9	1.83	5.1	8.38	0.18	0.28	1.15	0.211
1989.514	956.995	2.6	2.08	5.64	9.2	0.13	0.25	1.03	0.1374
2069.514	956.995	3.7	1.16	4.17	7.19	0.15	0.13	0.55	0.2555
1669.514	876.995	3.2	2.39	5.55	8.71	0.12	0.15	0.62	0.2052
1749.514	876.995	4	1.62	4.18	6.75	0.09	0.33	1.33	0.132
1829.514	876.995	3.1	2.56	5.4	8.24	0.14	0.27	1.1	0.172
1909.514	876.995	2.5	3.47	6.48	9.5	0.14	0.27	1.1	0.2041
1989.514	876.995	2.4	2.98	6.47	9.96	0.1	0.24	0.97	0.1376
2069.514	876.995	4	1.54	5.74	9.95	0.08	0.35	1.41	0.1263
1669.514	796.995	3.6	2.24	4.61	6.99	0.12	0.25	1.01	0.1325
1749.514	796.995	3.4	1.99	5.2	8.42	0.12	0.13	0.54	0.2204
1829.514	796.995	3.1	1.36	4.58	7.8	0.14	0.39	1.57	0.1666
1909.514	796.995	1.7	3.5	7.82	12.13	0.16	0.29	1.16	0.2199
1989.514	796.995	3.7	1.73	5.08	8.42	0.11	0.13	0.54	0.1197
2069.514	796.995	2.2	3.12	6.11	9.09	0.14	0.22	0.89	0.1303
1669.514	716.995	3	3.41	6.19	8.97	0.15	0.2	0.82	0.139
1749.514	716.995	4	1.48	4.72	7.96	0.09	0.54	2.16	0.2374
1829.514	716.995	3.4	1.86	4.45	7.04	0.09	0.56	2.25	0.1985
1909.514	716.995	3.3	2.02	4.9	7.77	0.18	0.51	2.03	0.2691
1989.514	716.995	2.1	3.53	6.31	9.1	0.21	0.43	1.74	0.2304
2069.514	716.995	2.9	1.82	6.38	10.95	0.17	0.25	1.02	0.1496
1669.514	636.995	4	1.59	7.68	13.77	0.07	0.29	1.15	0.2131
1749.514	636.995	2.6	3.29	5.58	7.87	0.18	0.47	1.89	0.2027
1829.514	636.995	4	1.85	6.78	11.7	0.13	0.52	2.08	0.1935
1909.514	636.995	3.4	1.12	3.99	6.86	0.22	0.29	1.17	0.296
1989.514	636.995	3.3	1.69	4.12	6.55	0.16	0.37	1.48	0.1685
2069.514	636.995	4	1.36	7.67	13.97	0.14	0.46	1.85	0.217
1669.514	556.995	4	1.03	5.11	9.19	0.14	0.27	1.09	0.2145
1749.514	556.995	3.8	2.74	5.99	9.24	0.15	0.35	1.4	0.2228
1829.514	556.995	3.6	2.46	5.49	8.53	0.11	0.19	0.77	0.1642
1909.514	556.995	4	1.25	5.06	8.87	0.12	0.28	1.15	0.1407
1989.514	556.995	3.6	1.27	6.56	11.85	0.18	0.19	0.78	0.1459
2069.514	556.995	4	0.56	3.83	7.11	0.13	0.16	0.64	0.2376
1669.514	476.995	4	1.42	5.62	9.83	0.13	0.34	1.35	0.1424
