-115.10444352519106	29.446095370810756	3.5	0.35	11.55	22.74	0.35	0.44	1.79	0.3635
-114.59100571260066	29.486452886402958	3.3	0.44	15.02	29.59	0.29	0.33	1.36	0.2987
-114.07724412812337	29.525198070736437	3.3	0.36	14.29	28.21	0.26	0.63	2.53	0.2834
-115.05758193890168	28.996642104753896	3.9	0.44	8.79	17.14	0.15	0.25	1.02	0.1875
-114.5459609885917	29.036890388902922	3.5	0.34	10.3	20.26	0.23	0.44	1.79	0.2522
-114.03401971120225	29.07553084911382	3.6	0.36	8.24	16.11	0.15	0.29	1.17	0.1821
-115.0110533964129	28.546803155629128	2.5	3.48	9.46	15.45	0.15	0.49	1.95	0.2191
-114.50123659975752	28.586940418004858	3.9	0.83	7.06	13.29	0.17	0.44	1.76	0.2252
-113.99110287225838	28.62547443339941	2.9	1.45	7.74	14.02	0.13	0.15	0.62	0.194
-113.48066483820169	28.662404038758012	3.4	0.38	8.85	17.33	0.11	0.22	0.89	0.1758
-114.9648543695896	28.09660737807379	2.5	3.12	9.37	15.62	0.15	0.51	2.05	0.2057
-114.45682914972052	28.13663184583349	4.0	0.99	10.56	20.13	0.13	0.33	1.35	0.1831
-113.94849034752274	28.17505771248572	3.7	0.35	10.3	20.24	0.19	0.22	0.89	0.199
-113.43985045649579	28.211883801163847	2.8	0.46	10.84	21.23	0.22	0.49	1.96	0.2328
-112.93092201523817	28.24710898610207	2.9	0.44	11.4	22.35	0.3	1.01	4.07	0.3158
-114.91898137981921	27.646083641297633	3.5	0.41	8.91	17.42	0.11	0.22	0.89	0.1624
-114.41273528982688	27.685993559577575	3.5	0.37	9.68	18.99	0.16	0.31	1.24	0.1444
-113.90617891913321	27.72430959080216	4.0	0.33	8.8	17.26	0.16	0.41	1.64	0.1635
-113.39932463223705	27.761030544578997	3.4	0.38	8.62	16.86	0.12	0.22	0.9	0.177
-112.89218483795065	27.796155282137978	3.4	0.34	9.35	18.36	0.19	0.81	3.24	0.2324
-114.36895171831324	27.235054453115115	2.8	0.97	9.86	18.75	0.21	0.34	1.39	0.1702
-113.86416541433216	27.27325897993309	4.0	0.39	8.39	16.4	0.16	0.19	0.79	0.1869
-113.35908432245922	27.309873197539023	4.0	0.46	7.72	14.98	0.11	0.36	1.46	0.185
-112.85372072349251	27.34489595443433	3.5	0.39	9.13	17.87	0.21	0.87	3.5	0.2488
-112.34808694003212	27.37832615103268	3.4	0.41	10.46	20.5	0.16	0.55	2.22	0.203
-113.82244670468079	26.821934790224926	4.0	0.39	8.66	16.92	0.13	0.31	1.23	0.1621
-113.31912652674261	26.858440687781055	4.0	1.2	12.5	23.79	0.23	0.62	2.5	0.2614
-112.81552680020258	26.89335994734723	3.8	0.36	11.3	22.25	0.33	1.27	5.08	0.3406
-112.31165972066486	26.926691457389364	3.7	0.31	8.92	17.53	0.17	0.71	2.84	0.2173
-113.27944828647458	26.40676193383909	3.6	0.44	14.19	27.94	0.27	0.63	2.54	0.2936
-112.77760023646907	26.44157619644346	4.0	0.94	12.77	24.61	0.2	0.63	2.54	0.2406
-112.2754876256093	26.474807586987104	3.0	1.23	8.48	15.73	0.17	0.48	1.94	0.2043
-111.77312256290165	26.50645503496148	3.2	0.51	7.76	15.02	0.2	0.65	2.6	0.2277
-113.24004668412555	25.954865836640316	3.3	0.37	9.45	18.52	0.17	0.6	2.39	0.2156
-112.73993824003529	25.989573620089335	4.0	1.08	9.94	18.79	0.14	0.2	0.82	0.1936
-112.23956798856155	26.022703474824894	4.0	0.72	7.68	14.63	0.14	0.33	1.34	0.2012
-111.73894791447553	26.054254319410376	3.6	0.41	7.58	14.75	0.23	0.65	2.6	0.2833
-112.70253805731943	25.537381111046816	3.9	0.77	8.03	15.28	0.15	0.25	1.01	0.1703
-112.20389818017983	25.57040803067836	4.0	1.28	7.21	13.14	0.17	0.52	2.09	0.2476
-111.7050110733409	25.601860937896557	3.7	0.42	9.81	19.2	0.13	0.6	2.39	0.2006
-111.20588863471913	25.631738794075336	3.6	0.35	9.65	18.96	0.2	0.84	3.36	0.2416
-112.66539697274865	25.085027528083007	3.0	1.43	8.55	15.66	0.14	0.23	0.93	0.1616
-112.16847560744726	25.117950130701463	3.9	0.36	7.23	14.09	0.13	0.35	1.41	0.168
-111.67130956966078	25.149303783120793	4.0	1.14	11.17	21.21	0.16	0.56	2.26	0.2034
-111.17391063579903	25.179087436767887	3.4	0.76	8.93	17.1	0.24	0.76	3.07	0.2514
-112.13329771304765	24.665358609047743	3.4	0.35	8.05	15.75	0.18	0.22	0.9	0.1669
-111.6378409676304	24.696611706131755	3.8	0.87	6.79	12.71	0.14	0.33	1.33	0.2115
-111.14215372839851	24.726299920578803	4.0	0.57	9.19	17.81	0.17	0.34	1.38	0.1756
-110.64624768476932	24.754422248350938	4.0	0.39	7.36	14.32	0.16	0.53	2.14	0.1991
-111.60460286489393	24.24381350796522	3.7	0.42	8.65	16.88	0.14	0.2	0.83	0.1683
-111.1106156306038	24.27340506290683	4.0	0.66	8.73	16.79	0.11	0.44	1.78	0.172
-110.6164118424886	24.301435901298202	2.3	2.61	8.34	14.08	0.17	0.56	2.24	0.2453
-110.12200310186957	24.327905064623305	3.2	0.37	8.49	16.6	0.19	0.79	3.19	0.2263
-110.58678095756338	23.848369830852807	3.5	0.37	8.51	16.66	0.13	0.4	1.62	0.1638
-110.09406497298595	23.874751587650874	1.9	1.8	8.77	15.73	0.16	0.61	2.45	0.1955
-109.60115765021978	23.89957598149622	3.1	0.41	9.25	18.09	0.2	0.66	2.65	0.2179
-114.19853378155562	30.970909515586694	3.2	1.24	3.82	6.4	0.11	0.55	2.21	0.1967
-113.47038760497823	31.022786198105827	3.4	0.82	3.45	6.07	0.12	0.07	0.32	0.0964
-114.13679127533607	30.34326133892497	3.9	0.47	5.19	9.91	0.17	0.36	1.43	0.1878
-113.41229833645025	30.394953510484285	3.5	1.57	5.6	9.62	0.17	0.27	1.09	0.1982
-113.3547932404281	29.76619399911373	4.0	0.9	4.84	8.78	0.11	0.56	2.25	0.1931
-113.29786356715061	29.13658677014956	3.6	0.32	7.08	13.84	0.13	0.25	1.03	0.2322
-112.58000214195509	29.18473936744916	3.5	1.17	5.84	10.51	0.2	0.31	1.25	0.1829
-112.52719387026437	28.554178030486227	2.3	1.37	4.38	7.38	0.12	0.2	0.79	0.3649
-112.47490921423018	27.922923405767307	2.0	2.84	5.38	7.92	0.11	0.52	2.09	0.184
-111.76360622064189	27.967566148069384	3.9	1.14	2.17	3.2	0.15	0.02	0.17	0.3581
-111.71533044195367	27.335516780643598	2.6	2.21	3.2	4.19	0.04	0.44	1.77	0.1773
-111.00704614183772	27.37685444319901	4.0	2.21	4.5	6.79	0.09	0.12	0.48	0.0979
-111.66752899018091	26.702929257415285	1.4	3.22	9.94	16.66	0.23	0.15	0.64	0.2359
-110.96271066415022	26.744095441874336	4.0	1.61	4.71	7.8	0.18	0.37	1.5	0.1821
-110.25745859095761	26.782148079437228	4.0	2.69	8.29	13.89	0.16	0.23	0.93	0.2062
-110.91880895450726	26.110874304041914	4.0	0.52	4.4	8.28	0.15	0.1	0.44	0.1555
-110.21699556876577	26.148765426119798	4.0	2.17	6.78	11.4	0.2	0.33	1.35	0.2375
-110.87533468617697	25.47727048424124	3.6	0.88	3.72	6.56	0.2	0.35	1.43	0.2763
-110.17692673726698	25.5149969420573	3.9	1.9	6.2	10.51	0.08	0.23	0.91	0.1199
-109.47813034225838	25.549634505480515	4.0	0.91	7.13	13.35	0.11	0.21	0.83	0.4257
-110.1372463702408	24.880922011337372	4.0	0.89	7.89	14.89	0.13	0.13	0.55	0.2568
-109.44182825519219	24.915405708109404	3.7	1.4	8.03	14.67	0.1	0.11	0.45	0.194
-108.74605971894721	24.94681213080202	2.7	2.38	5.36	8.34	0.07	0.19	0.77	0.3247
-110.09794885172386	24.2466198494174	3.5	0.36	6.5	12.63	0.13	0.29	1.17	0.2835
-109.40587660576452	24.28094688697367	3.7	1.5	3.48	5.47	0.15	0.25	1.0	0.2016
-108.71345898374722	24.312210758579887	3.6	0.82	3.82	6.83	0.08	0.09	0.36	0.3267
-108.02072802856136	24.34040937185907	4.0	2.0	5.05	8.1	0.12	0.32	1.27	0.1285
-109.37027034844502	23.64633709693717	4.0	0.84	4.57	8.31	0.17	0.03	0.22	0.1581
-108.68117159629773	23.67745591954069	2.8	1.42	3.7	5.98	0.15	0.05	0.26	0.1053
-107.99176400349829	23.70552380807742	3.5	1.87	4.59	7.32	0.11	0.48	1.92	0.1887
-107.3020792420193	23.730538854491158	4.0	1.07	5.5	9.93	0.12	0.39	1.58	0.2856
-108.64919306373605	23.042626461107698	3.6	1.36	3.46	5.56	0.11	0.53	2.12	0.1759
-107.96307715990683	23.070561414213998	3.9	0.66	3.53	6.4	0.12	0.18	0.73	0.1302
-107.2766880447637	23.09545806497491	3.8	1.03	5.3	9.57	0.12	0.1	0.41	0.1856
-106.59005701547066	23.11731469477059	3.4	2.05	5.07	8.08	0.09	0.27	1.08	0.2437
-108.47587597779636	32.017562456487546	2.1	0.32	12.93	25.55	0.12	0.21	0.83	0.2465
-107.63454813135097	32.047839231186636	1.5	3.42	8.69	13.96	0.23	0.62	2.51	0.3281
-106.79283211503846	32.07390821118033	3.0	3.04	11.13	19.22	0.16	0.09	0.38	0.1562
-105.95078568056763	32.095767634387826	3.0	1.55	8.35	15.16	0.16	0.37	1.5	0.1311
-108.43809257703893	31.300225548603386	2.9	0.38	17.26	34.14	0.15	0.89	3.57	0.3757
-107.60166267690691	31.330384543311208	3.0	0.79	13.79	26.78	0.22	0.55	2.21	0.2512
-106.7648513568509	31.35635222506538	3.0	1.76	11.46	21.17	0.21	0.84	3.38	0.2377
-105.92771536755166	31.378126788044806	3.0	3.37	18.25	33.13	0.09	0.42	1.67	0.2886
-105.09031159221561	31.39570672022919	3.0	4.24	12.59	20.95	0.25	0.37	1.49	0.1804
-107.56915866830681	30.611579714641632	1.4	2.99	8.18	13.37	0.22	0.34	1.38	0.2042
-106.73719528999796	30.63744302917607	2.8	1.57	10.97	20.37	0.13	0.43	1.74	0.1653
-105.90491285881271	30.65913015696634	3.0	0.68	8.01	15.35	0.28	0.55	2.23	0.2068
-105.07236727610525	30.676639550245348	3.0	0.38	14.61	28.83	0.22	0.67	2.69	0.2858
-104.23961454951629	30.689969960834848	3.0	1.12	11.57	22.02	0.19	0.28	1.12	0.2449
-107.53702951038558	29.891543032434527	3.0	0.95	12.85	24.76	0.19	0.54	2.16	0.2775
-106.70985829747998	29.917298950556564	2.8	0.4	12.64	24.87	0.15	0.47	1.9	0.3109
-105.88237351931339	29.938896101527007	3.0	0.75	14.44	28.13	0.16	0.28	1.11	0.2842
-105.05463011783472	29.956332902838945	3.0	1.07	16.22	31.37	0.14	0.44	1.76	0.2398
-104.22668313825035	29.96960807822518	3.0	1.16	10.15	19.14	0.14	0.48	1.93	0.1514
-103.39858770711493	29.978720656860258	3.0	2.48	17.19	31.91	0.24	0.12	0.54	0.2946
-106.68283489107039	29.196038648194566	1.6	2.6	7.89	13.17	0.16	0.21	0.85	0.2633
-105.86009282033858	29.21754331587999	3.0	1.28	12.24	23.2	0.24	0.31	1.25	0.2523
-105.03709655123023	29.23490550053365	3.0	2.02	19.02	36.01	0.13	0.79	3.17	0.3521
-104.21390018843007	29.2481238986237	3.0	1.59	11.14	20.69	0.27	0.26	1.06	0.3247
-103.39055791566462	29.25719751854256	3.0	2.22	13.42	24.63	0.24	0.44	1.76	0.2445
-105.83806633646495	28.495190740309035	2.6	0.36	8.11	15.87	0.15	0.4	1.62	0.1883
-105.01976309149336	28.512476313439596	3.0	1.55	12.97	24.39	0.18	0.47	1.9	0.1891
-104.20126315818906	28.525636414836345	3.0	1.26	13.62	25.99	0.24	0.51	2.06	0.3678
-103.38261979882142	28.534670032745098	3.0	0.91	10.28	19.65	0.1	0.4	1.62	0.1341
-105.00262633289348	27.789164471010892	2.9	1.76	11.39	21.02	0.1	0.36	1.45	0.1447
-103.37477179559677	27.811257369023252	3.0	2.11	13.65	25.18	0.17	0.51	2.05	0.1852
-104.176416975818	27.07812821941079	2.9	0.36	8.58	16.79	0.28	0.19	0.82	0.2403
-122.69904917271973	31.891389152558176	2.0	2.6	6.58	10.56	0.19	0.25	0.54	0.141
-121.86599630203914	31.992522383360555	2.2	3.82	7.14	10.45	0.08	0.0	0.08	0.3205
-121.03159211224904	32.089497372598935	2.2	4.38	7.98	11.59	0.18	0.71	1.44	0.2346
-120.1958899327754	32.18230740108251	4.0	1.11	4.45	7.8	0.23	0.25	0.56	0.1552
-119.35894361161657	32.27094607571203	3.8	0.39	2.32	4.25	0.16	0.09	0.25	0.2314
-118.52080749612922	32.355407325101794	2.8	0.35	5.69	11.02	0.11	0.27	0.55	0.2181
-122.57877569151067	31.180511358042367	2.3	3.64	11.69	19.73	0.23	0.36	0.75	0.1869
-121.75043726416199	31.281253091950063	2.7	4.2	7.23	10.26	0.12	0.27	0.55	0.109
-120.92077066517088	31.377854145091067	3.0	2.64	6.93	11.22	0.26	0.52	1.07	0.2111
-120.08982835717964	31.47030764209866	3.2	2.4	5.19	7.97	0.15	0.11	0.27	0.1138
-119.25766330682919	31.55860703937269	2.7	1.71	9.38	17.05	0.21	0.52	1.06	0.2286
-118.4243289660416	31.642746120848212	2.5	0.39	8.7	17.0	0.11	0.59	1.19	0.1998
-117.58987925283205	31.72271899391472	2.0	1.5	5.04	8.57	0.09	0.25	0.5	0.0837
-122.45988241236408	30.468253736858525	2.6	2.87	6.37	9.87	0.2	0.64	1.29	0.2014
-121.63620648497955	30.56859225927369	3.0	2.91	6.89	10.88	0.26	0.31	0.68	0.1725
-120.81122501110609	30.664808115505142	2.9	3.48	7.74	12.0	0.18	0.25	0.53	0.1261
-119.98498960483639	30.75689427833079	1.6	4.03	8.63	13.23	0.15	0.43	0.87	0.2525
-119.15755237017375	30.844844057781444	2.8	3.1	6.01	8.93	0.13	0.25	0.52	0.1116
-118.32896588279641	30.928651097056324	4.0	0.9	4.22	7.54	0.22	0.12	0.32	0.1353
-117.49928317136961	31.008309368582637	3.1	1.89	6.94	12.0	0.14	0.26	0.55	0.1153
-122.34234587362846	29.754732270925256	4.0	2.24	4.52	6.79	0.28	0.47	0.98	0.2082
-121.52328133691262	29.85465601577434	2.0	3.47	7.69	11.92	0.11	0.44	0.88	0.1664
-120.7029333711022	29.950475556113105	3.8	1.85	5.64	9.44	0.14	0.4	0.8	0.1538
-119.88135275951119	30.042183717246008	1.7	4.96	9.5	14.03	0.17	0.24	0.52	0.1229
-119.05859076174302	30.129773667026647	4.0	2.62	4.56	6.49	0.17	0.64	1.28	0.2443
-118.23469909592266	30.213238911919806	3.0	1.95	10.74	19.54	0.15	0.24	0.5	0.1812
-117.40972992049356	30.29257329320119	1.0	5.0	8.76	12.52	0.17	0.65	1.31	0.2423
-116.5837358155939	30.367770983300648	3.5	0.41	4.72	9.04	0.09	0.53	1.06	0.2123
-122.22614313878378	29.040063296855344	3.6	1.73	6.0	10.27	0.13	0.2	0.42	0.1242
-121.41163970022109	29.139560854918713	3.6	0.34	6.9	13.47	0.1	0.18	0.37	0.2195
-120.59587445627297	29.234973110222864	3.5	2.73	6.7	10.67	0.09	0.38	0.76	0.1659
-119.7788973767955	29.32629274503893	1.3	5.53	11.82	18.1	0.18	0.6	1.21	0.2067
-118.96075889476258	29.413512789291307	3.5	1.51	4.79	8.08	0.17	0.39	0.8	0.1503
-118.14150988895139	29.496626616766022	1.0	4.99	11.85	18.7	0.17	0.25	0.54	0.1884
-117.32120166620987	29.57562794145065	3.5	0.83	7.36	13.88	0.32	0.12	0.4	0.1906
-116.49988594331927	29.65051081401099	3.1	1.06	6.95	12.83	0.16	0.51	1.04	0.1784
-122.1112517819331	28.324363421057342	4.0	0.52	7.97	15.41	0.16	0.39	0.79	0.1667
-121.3012599489274	28.423423548152435	3.0	2.74	6.91	11.08	0.1	0.09	0.2	0.0692
-120.49002745417131	28.518417706995066	1.7	6.03	9.3	12.57	0.13	0.44	0.89	0.1437
-119.67760347094753	28.60933844131709	2.9	2.78	8.11	13.44	0.24	0.57	1.17	0.1838
-118.86403762291667	28.696178647414	2.3	3.57	12.79	22.01	0.1	0.62	1.25	0.2668
-118.04937996724347	28.778931570499644	2.9	2.14	6.36	10.59	0.13	0.2	0.41	0.1626
-117.23368097732006	28.857590801185697	3.3	0.41	5.36	10.31	0.13	0.3	0.62	0.135
-116.41699152510023	28.93215027209176	3.2	1.26	6.05	10.85	0.11	0.42	0.84	0.1523
-121.99764987376906	27.607749434247335	2.9	3.16	7.69	12.22	0.14	0.38	0.77	0.2828
-121.19212093720196	27.706361059249023	1.9	5.31	15.99	26.66	0.08	0.21	0.42	0.2244
-120.38537201561196	27.80092647563728	1.0	7.45	11.23	15.01	0.17	0.38	0.79	0.1531
-119.57745150216849	27.891438093148125	3.7	1.18	9.97	18.75	0.17	0.29	0.6	0.1674
-118.76840822809517	27.97788867879703	3.5	3.47	6.48	9.49	0.22	0.37	0.76	0.1543
-117.95829144622314	28.06027135337901	3.5	0.31	6.23	12.14	0.28	0.46	0.96	0.2075
-117.14715081415686	28.138579588087644	3.5	1.16	5.48	9.79	0.12	0.17	0.35	0.1201
-116.33503637706563	28.21280720125794	4.0	1.09	3.38	5.67	0.13	0.35	0.72	0.1428
-121.8853159679976	26.890338225530364	1.3	6.74	11.12	15.5	0.1	0.19	0.39	0.1345
-121.08420198619439	26.988490458212308	4.0	2.5	10.5	18.49	0.15	0.33	0.69	0.256
-120.2818882419262	27.082616659135493	2.5	6.78	11.09	15.4	0.08	0.07	0.15	0.1304
-119.47842236429796	27.17270910862928	4.0	0.93	4.79	8.65	0.21	0.19	0.44	0.2624
-118.673852408545	27.258760448822038	3.4	2.71	7.24	11.77	0.17	0.21	0.46	0.1103
-117.86822684000124	27.34076368028649	2.4	3.39	7.7	12.02	0.2	0.16	0.37	0.1744
-117.06159451769422	27.41871215879736	4.0	1.14	7.49	13.84	0.18	0.21	0.45	0.1908
-116.25400467758006	27.492599592207043	4.0	0.55	5.55	10.55	0.13	0.02	0.14	0.0892
-120.179556672633	26.36360552768472	2.4	5.66	8.85	12.03	0.12	0.12	0.27	0.1421
-119.38049737291223	26.45326893014103	3.0	3.73	12.83	21.94	0.12	0.27	0.56	0.177
-118.58035226741124	26.53891156393582	2.6	4.89	9.79	14.69	0.21	0.24	0.52	0.1421
-117.77916905037367	26.620526313654885	3.4	3.08	7.31	11.54	0.18	0.32	0.67	0.2511
-116.97699579901742	26.698106423691375	3.7	1.14	5.6	10.06	0.09	0.25	0.5	0.1523
-116.17388095719956	26.771645495253562	4.0	0.69	5.76	10.83	0.24	0.32	0.69	0.1513
-115.36987331874776	26.841137483489316	2.7	1.95	6.13	10.31	0.22	0.23	0.52	0.1335
-117.69110135618064	25.89967697621539	3.5	4.88	10.31	15.73	0.15	0.28	0.57	0.1594
-116.89333872913951	25.97688025946679	2.1	4.82	8.99	13.16	0.2	0.15	0.36	0.1194
-116.09465008895843	26.050062932759786	3.1	2.88	7.33	11.78	0.18	0.17	0.38	0.1684
-115.29508344451112	26.119218853132065	2.4	3.31	6.85	10.39	0.13	0.24	0.5	0.1013
-114.49468712856867	26.184342233589025	2.9	0.99	6.11	11.23	0.17	0.25	0.52	0.136
-117.6040074030128	25.17833326373203	4.0	3.45	7.49	11.52	0.18	0.29	0.6	0.1445
-116.8106077291509	25.25515142170026	3.2	4.26	8.62	12.98	0.27	0.31	0.68	0.1674
-116.01629727897462	25.32796981152973	3.0	2.83	9.22	15.61	0.2	0.14	0.35	0.1569
-115.22112329295328	25.396782195846814	3.9	0.35	7.5	14.66	0.18	0.32	0.67	0.1456
-114.42513332666421	25.461582697824916	3.5	1.72	4.76	7.79	0.18	0.61	1.23	0.193
-117.5178711932517	24.45661255788918	4.0	1.63	7.3	12.97	0.12	0.27	0.55	0.1211
-116.72878756068943	24.533037457548755	2.8	3.59	8.12	12.66	0.08	0.14	0.3	0.2323
-115.9388080573618	24.605483835332908	3.4	2.87	7.07	11.27	0.14	0.08	0.22	0.109
-115.1479791714549	24.673945363179794	3.8	1.1	5.61	10.12	0.16	0.33	0.67	0.1294
-114.35634769775736	24.738416077951367	3.4	1.67	3.69	5.7	0.23	0.29	0.62	0.1566
-113.56396072168317	24.79889037914215	3.6	1.07	4.83	8.58	0.09	0.29	0.59	0.0959
-117.4326770764315	23.73463193949834	2.8	3.36	8.54	13.72	0.11	0.06	0.17	0.1348
-116.647863316719	23.810655618757853	3.6	3.19	10.32	17.44	0.12	0.43	0.87	0.1922
-115.86216826943618	23.882722417725127	4.0	1.68	7.12	12.56	0.16	0.55	1.12	0.2158
-115.075637686192	23.95082592139393	2.9	2.39	6.64	10.89	0.22	0.4	0.84	0.2837
-114.2883176169654	24.014960083855108	3.1	1.49	5.53	9.56	0.18	0.48	0.97	0.2273
-113.50025439454106	24.075119226115532	3.4	0.4	7.51	14.61	0.29	0.1	0.34	0.1745
-112.71149461869473	24.131298034023427	3.0	0.38	11.75	23.12	0.11	0.72	1.45	0.3295
-117.3484097399102	23.01250810218919	3.9	2.84	6.14	9.45	0.28	0.2	0.49	0.1599
-116.5678204126051	23.088122775143873	4.0	2.32	6.67	11.01	0.12	0.08	0.2	0.1091
-115.78636406720756	23.159802595333097	4.0	2.99	6.98	10.96	0.24	0.6	1.21	0.2176
-115.00408573405272	23.22754106456695	2.7	3.43	7.06	10.69	0.14	0.54	1.1	0.1781
-114.2210307338763	23.291332057721707	4.0	1.69	3.91	6.12	0.08	0.58	1.16	0.2052
-113.43724466265031	23.351169820668602	3.9	0.32	4.06	7.79	0.19	0.41	0.84	0.2123
-112.65277337617812	23.40704896830244	4.0	0.96	3.52	6.08	0.16	0.16	0.35	0.1914
-111.86766297446043	23.458964482673736	2.4	0.31	14.59	28.87	0.16	0.3	0.62	0.3843
-111.08195978584612	23.506911711228213	4.0	0.83	7.72	14.6	0.29	0.43	0.91	0.2125
-117.26505419983897	22.290357266749748	4.0	2.18	10.04	17.9	0.21	0.44	0.91	0.2209
-116.48864457747622	22.36555532871463	4.0	1.28	10.3	19.33	0.15	0.16	0.35	0.2504
-115.71138190114334	22.436840941767784	3.1	4.26	8.41	12.55	0.24	0.27	0.59	0.1446
-114.93331049481452	22.504207528309035	4.0	0.83	7.88	14.94	0.13	0.22	0.46	0.2622
-114.1544749651483	22.56764888756945	2.7	1.7	5.95	10.19	0.15	0.16	0.36	0.2425
-113.3749201867114	22.627159193648914	3.3	0.58	3.65	6.73	0.07	0.64	1.27	0.1805
-112.59469128697062	22.682732993647146	2.6	1.12	9.74	18.37	0.21	0.29	0.63	0.1974
-111.81383363106414	22.734365205892384	2.8	0.4	5.0	9.59	0.22	0.33	0.7	0.2173
-111.03239280636575	22.78205111827119	1.1	0.37	13.54	26.71	0.16	0.76	1.53	0.4427
-117.1825957924185	21.56829509627703	4.0	2.54	8.59	14.64	0.18	0.42	0.87	0.3152
-116.41032184586066	21.643069128591463	4.0	3.25	10.86	18.46	0.13	0.32	0.65	0.2247
-115.6372085121959	21.71395348232988	4.0	1.82	6.23	10.63	0.18	0.63	1.27	0.3343
-114.86329942357153	21.780941504264174	4.0	1.15	9.81	18.46	0.18	0.37	0.76	0.23
-114.08863848734703	21.844026921558505	3.8	1.58	5.85	10.11	0.14	0.22	0.46	0.1556
-113.31326987169412	21.90320383991459	4.0	3.03	3.57	4.11	0.19	0.42	0.86	0.2568
-112.53723799097342	21.958466741804155	4.0	1.6	7.4	13.2	0.25	0.48	1.0	0.201
-111.76058749089893	22.009810484793327	3.2	0.67	4.37	8.07	0.26	0.21	0.49	0.1756
-110.98336323350237	22.057230299961866	3.1	0.37	11.57	22.77	0.11	0.65	1.3	0.2655
-117.10102016543178	20.84643661229865	2.4	5.49	9.36	13.23	0.22	0.51	1.04	0.2294
-116.33283854958835	20.920779386893194	2.7	4.59	8.21	11.82	0.15	0.42	0.85	0.1589
-115.56383092408329	20.991255609668737	3.7	2.35	6.36	10.38	0.13	0.19	0.41	0.2248
-114.79404024340366	21.057858555556614	4.0	2.31	5.3	8.3	0.1	0.56	1.12	0.1647
-114.02350973001153	21.120581883237683	4.0	1.63	6.43	11.23	0.09	0.21	0.43	0.0962
-113.25228286030905	21.17941963339396	3.9	0.36	4.41	8.47	0.19	0.21	0.45	0.1486
-112.48040335038827	21.23436622704183	3.7	1.74	5.73	9.72	0.13	0.18	0.37	0.0919
-111.70791514157636	21.285416463950845	3.3	1.52	5.65	9.78	0.12	0.36	0.72	0.1856
-110.9348623857885	21.33256552115154	3.1	3.16	7.87	12.59	0.16	0.29	0.61	0.1264
-116.25618130994812	20.198800595738838	2.8	2.55	6.79	11.04	0.18	0.31	0.65	0.2096
-114.72552093827764	20.33507353334093	4.0	2.68	8.16	13.63	0.19	0.36	0.74	0.1528
-113.95907736894033	20.397428787887506	4.0	1.96	6.22	10.48	0.15	0.23	0.49	0.1504
-113.19194852668687	20.455921743234796	4.0	2.23	8.59	14.94	0.37	0.22	0.57	0.2047
-112.42417744379722	20.510546762118448	4.0	0.78	5.68	10.59	0.11	0.44	0.88	0.1427
-111.65580737186109	20.561298589479364	1.5	4.84	8.35	11.86	0.13	0.68	1.36	0.2275
-110.12344628618189	22.58416632937355	3.4	1.3	4.11	6.92	0.12	0.45	1.82	0.2139
